t,q1,q2,dq1,dq2,u1,u2,infer_ms
0.0,0.0708951819522368,0.16668935448037014,-0.052412623386376915,0.07545833858883433,-0.04411673918366432,-0.002005249261856079,140.08137900054862
0.05,0.010988692663537004,0.21571059593460054,-2.2803873214506245,1.776655767095551,-0.05486778914928436,0.013352222740650177,0.829743999929633
0.1,-0.19049272711198623,0.44145749964698927,-5.555578941660741,6.806314170121656,-0.0604034848511219,0.025054141879081726,0.8925450001697754
0.15000000000000002,-0.5451504588926878,0.9171000150208666,-8.262686486995044,11.398795814033043,-0.06039736419916153,0.026678986847400665,0.7571419992018491
0.2,-0.9853788439085408,1.5163442769297286,-9.072849653163411,12.024553716556074,-0.06122390553355217,0.010751515626907349,0.8492400002069189
0.25,-1.4156030907511272,2.0188349542573594,-8.071678406535993,8.14055460258951,-0.06426043063402176,-0.011578451842069626,1.1907810003322084
0.30000000000000004,-1.7700613478766145,2.2512839249999055,-6.123051975768197,1.4513399141000998,-0.06706593930721283,-0.031218547374010086,3.6566500002663815
0.35000000000000003,-2.013278299493271,2.1189027304314476,-3.5689718379455635,-6.392163632198669,-0.06740478426218033,-0.03121732920408249,0.6854229995951755
0.4,-2.1201978766794554,1.6474561607617813,-0.6231162190372245,-12.139059525888074,-0.06848163157701492,-0.028473246842622757,0.785569000072428
0.45,-2.0842995273949922,0.9559854467563925,2.0256897547437327,-15.270190683822404,-0.06884907931089401,-0.024603091180324554,0.8542929999748594
0.5,-1.9333573643136783,0.16439751613352085,3.891401495867813,-16.22115568286675,-0.06864991784095764,-0.024212587624788284,0.7703119999860064
0.55,-1.7060844429137951,-0.6547044830562483,5.125647772017907,-16.544060645330212,-0.0653119906783104,-0.006132453680038452,0.9444879997317912
0.6000000000000001,-1.4483188707753019,-1.406634773346129,5.275425937679578,-13.914277507934452,-0.02767476812005043,0.01607643812894821,1.014636000036262
0.65,-1.1485534185936062,-2.0182291084416963,6.810406496440854,-10.773632926504053,0.008965656161308289,0.008310899138450623,0.9129889995165286
0.7000000000000001,-0.7095321391029284,-2.558640034591773,10.606164759356114,-10.629244917925194,0.03600239008665085,0.0044861286878585815,3.5674939999807975
0.75,-0.07671431524441852,-3.09801614407184,14.211275928668304,-10.720688468128296,-0.02403414621949196,-0.041812121868133545,0.6720440005665296
0.8,0.6026360287451565,-3.757276341447726,12.37923755465989,-15.54031655965353,-0.0077584050595760345,-0.04220902919769287,0.7691509999858681
0.8500000000000001,1.1525629486630091,-4.663408643497513,9.617943084831493,-20.744860274099455,0.05459141731262207,-0.013699833303689957,0.6157360003271606
0.9,1.6210356674469104,-5.789552651251278,9.131302023514104,-24.387359433404683,0.061564721167087555,0.027552716434001923,0.5782560001534875
0.9500000000000001,1.9774274696934675,-6.824036457105943,4.995192914106906,-16.835021942461285,0.05792339891195297,0.02050020545721054,0.9293779994550277
1.0,2.133011020001654,-7.528292091604913,1.3137977979543591,-11.541666990109906,0.06766708940267563,0.045893535017967224,1.17796599988651
1.05,2.103984965232272,-7.883191571243731,-2.2724604734745033,-2.850567959127143,0.06802970916032791,0.05365750193595886,0.6138300004749908
1.1,1.9059972134270993,-7.784652570738146,-5.646864287997612,6.823706978507961,0.06561931222677231,0.053427524864673615,0.6284749997576
1.1500000000000001,1.526542846663219,-7.182750021328766,-9.688484719113678,17.47360497883842,0.06338781863451004,0.04870307445526123,2.7702530005626613
1.2000000000000002,0.9397973657918566,-6.074984941197815,-13.436489862406898,25.75733671696624,0.02812134474515915,0.01691870391368866,1.2889039999208762
1.25,0.25335762196553885,-4.904782854472559,-13.651305756845899,20.07695125851801,-0.04091500863432884,-0.0023302659392356873,0.6495269999504671
1.3,-0.46791256084543575,-4.10854640544853,-14.886703032116069,11.548874097957984,0.034067317843437195,0.03798612207174301,0.6379550004567136
1.35,-1.1285603448468995,-3.643842915142541,-11.12245057287445,7.304176934544235,0.0007703453302383423,0.014662303030490875,0.5924480001340271
1.4000000000000001,-1.5824851409448037,-3.4211918451088925,-6.944770746553436,1.8204935323195706,-0.06341065466403961,-0.023569922894239426,1.1753199996746844
1.4500000000000002,-1.881797340294706,-3.539393432629257,-5.012916459488543,-6.317760675135693,-0.06588052213191986,-0.03005228191614151,1.0285230000590673
1.5,-2.0719850250407124,-4.050369388328298,-2.387473723757006,-13.79957544390281,-0.06703001260757446,-0.025673851370811462,0.833423999210936
1.55,-2.1066228708028008,-4.863559928018968,1.041887385899195,-18.32949189182978,-0.06842290610074997,-0.014850497245788574,2.773676999822783
1.6,-1.9966992194660238,-5.784601094799309,3.0932609461908664,-18.067970975882744,-0.06885048002004623,-0.016013558954000473,1.2555769999380573
1.6500000000000001,-1.8196133359088675,-6.645154511496029,3.844426424285212,-16.26678817401735,-0.0679786428809166,-0.014276981353759766,0.7656520001546596
1.7000000000000002,-1.6184659919775097,-7.416778335361823,4.224382574884785,-14.891321817386777,-0.05779626592993736,0.011077456176280975,0.6194449997565243
1.75,-1.4136782853712766,-8.053975412635356,4.112218598272674,-11.084612782418139,-0.04207639768719673,0.000831902027130127,0.5745090002164943
1.8,-1.1676281989861719,-8.620660504018218,5.704030041033804,-11.686013950141685,-0.03682369738817215,-0.01749400421977043,0.6388169995261705
1.85,-0.8284553454978331,-9.312079795476604,7.6665611961255395,-16.008190196153492,-0.020517580211162567,-0.032314177602529526,0.7826620003470453
1.9000000000000001,-0.3860455030064276,-10.313865067450884,9.901626510171202,-24.42813971343061,0.052773505449295044,-0.02076195552945137,0.9682379995865631
1.9500000000000002,0.25335945953395683,-11.853159830646272,15.636331508093305,-37.78653742416087,0.06054938584566116,0.004527442157268524,0.9702639999886742
2.0,1.0257760403905298,-13.704872111100684,13.639582471684392,-32.357087430796945,0.02360936999320984,0.006761476397514343,2.7612189996943926
2.0500000000000003,1.544593656900571,-14.977934084997838,7.544466134486341,-19.664783972343304,0.05334114283323288,0.0010710954666137695,1.3525659996957984
2.1,1.8609664930123264,-15.785935143023728,5.329008064330756,-12.906882097200947,0.0662808045744896,0.013028152287006378,0.7871289999457076
2.15,2.098704492210831,-16.24648553992458,4.251091420755156,-5.648833518509158,0.06444237381219864,0.0005114972591400146,0.7147269998313277
2.2,2.303250910284068,-16.415264186530475,4.040439552572444,-1.2338616500121913,0.05449593812227249,-0.004177495837211609,0.5861199997525546
2.25,2.5079306196216278,-16.399944134818867,4.313157881349158,1.6408975632666156,0.036880217492580414,-0.0018972530961036682,1.1774390004575253
2.3000000000000003,2.7251100380822484,-16.24520328397898,4.55887368806674,4.295159827888293,0.011977799236774445,0.0003092661499977112,0.9578599992892123
2.35,2.9434205928515955,-15.968425104475733,4.314597574239663,6.427469544101995,-0.022387001663446426,-0.001960352063179016,0.708356999894022
2.4000000000000004,3.118021332283329,-15.61900165937898,2.71425193422086,7.183755280381127,-0.03893847391009331,-0.0009707361459732056,2.8246430001672707
2.45,3.1923378102065687,-15.264559941170955,0.2915442972822781,6.71589508702908,-0.025257311761379242,0.013127736747264862,1.293137000175193
2.5,3.1609541028822346,-14.92328881522963,-1.578930379141655,6.82038720600524,0.03144500404596329,0.028627872467041016,0.7242290002977825
2.5500000000000003,3.0922454623344153,-14.578004000525983,-1.2521519384613493,6.9355890795799535,0.05006933957338333,0.034617580473423004,0.6595539998670574
2.6,3.0472758243768756,-14.22765708731499,-0.6080073738478894,7.044721611570313,0.053432829678058624,0.034626878798007965,0.6231919996935176
2.6500000000000004,3.0319273869862933,-13.879437500211324,-0.04809548764566238,6.911360538284926,0.04671308398246765,0.026920415461063385,0.7701349995841156
2.7,3.0376887516677393,-13.556723365020176,0.2937818425925235,6.051578159321861,0.02935212105512619,0.014553159475326538,0.7477320004909416
2.75,3.0607141617628137,-13.308441415863703,0.6565752410057895,3.9699044780037935,0.017010338604450226,0.009380243718624115,0.8766369992372347
2.8000000000000003,3.098044197009514,-13.159282336103336,0.8608979959402061,2.0806577269409203,0.013309702277183533,0.01046280562877655,1.0507790002520778
2.85,3.1419372338084224,-13.08010592978066,0.9209466355946975,1.1321939081602792,0.00856306403875351,0.011143572628498077,0.6396130002030986
2.9000000000000004,3.184818803586256,-13.0295087924006,0.8225301080580474,0.9118074314031946,0.0007471665740013123,0.009959958493709564,3.6149669995211298
2.95,3.217939342946654,-12.979394636495188,0.5246666121061787,1.1112855280367016,-0.006309174001216888,0.008559972047805786,0.6997959999353043
3.0,3.231552356863296,-12.910891730818745,0.044956970088117734,1.6404532124148832,-0.01056542620062828,0.005845606327056885,0.6178439998620888
3.0500000000000003,3.2291514479243983,-12.829569692112006,-0.147211758819467,1.6727887169802635,-0.011221803724765778,0.0025838762521743774,0.7318239995584008
3.1,3.2211476047078675,-12.756546960578378,-0.18837363055711293,1.317355087277149,-0.009471829980611801,0.0012287795543670654,0.5802019995826413
3.1500000000000004,3.214078392616646,-12.703897294621422,-0.1082564178932959,0.844372084361992,-0.00901646539568901,0.00047495216131210327,0.6678959998680511
3.2,3.211402248386713,-12.673413768776527,-0.010358211926996621,0.4152269553678201,-0.0091434046626091,0.0001989901065826416,0.6966270002521924
3.25,3.211217863378515,-12.659049923267906,-0.0021442003462081543,0.17895584278489574,-0.008521683514118195,0.0004902034997940063,1.043823000145494
3.3000000000000003,3.211117306618608,-12.653507712945665,-0.002049190351850651,0.04824802799021499,-0.007907740771770477,0.0008162036538124084,0.7101050005076104
3.35,3.2110135974516343,-12.652540081763226,-0.002438008393015582,0.0034758463435655635,-0.007605310529470444,0.0009755343198776245,3.7603979999403236
3.4000000000000004,3.2108965669519116,-12.652390355796191,-0.0023251949299176312,0.002871607155803721,-0.0075880251824855804,0.0009735599160194397,0.8476000002701767
3.45,3.2107808442431156,-12.652247397344007,-0.0023159846872618226,0.0028583608548933973,-0.00757327675819397,0.0009700581431388855,0.5992659998810268
3.5,3.210665474879829,-12.652105173602893,-0.0023095160048657295,0.0028431092362875073,-0.0075584352016448975,0.0009666308760643005,0.6380869999702554
3.5500000000000003,3.210550432078432,-12.651963700606526,-0.0023029560033458393,0.002828138945159111,-0.0075437165796756744,0.0009631887078285217,0.7561299998997129
3.6,3.210435712060605,-12.651822980362443,-0.0022965221461297004,0.002813029496822108,-0.007528793066740036,0.0009598731994628906,1.1926110000786139
3.6500000000000004,3.210321323574263,-12.65168299066574,-0.0022898217222570346,0.0027985447650219725,-0.007514107972383499,0.000956512987613678,0.6374869999490329
3.7,3.210207259634572,-12.651543735150089,-0.0022833827599872073,0.0027837697935017788,-0.0074993520975112915,0.0009532123804092407,0.6149439996079309
3.75,3.2100935212051303,-12.651405207583197,-0.0022768415102941315,0.002769251510163936,-0.007484570145606995,0.0009499639272689819,0.8866019998094998
3.8000000000000003,3.209980111557883,-12.651267396090608,-0.002270244892126443,0.0027549638737979286,-0.007469981908798218,0.0009466707706451416,3.205944000001182
3.85,3.209867023243511,-12.651130309337194,-0.0022638595562567755,0.0027403784152802966,-0.007455229759216309,0.000943504273891449,0.6793970005674055
3.9000000000000004,3.209754262030307,-12.650993926841412,-0.0022572586206078315,0.0027264185527650867,-0.007440611720085144,0.0009403079748153687,0.626319000730291
3.95,3.2096418253053027,-12.650858249326873,-0.002250792719685566,0.0027122517282119687,-0.007426105439662933,0.0009371116757392883,0.6291569998211344
4.0,3.2095297069985866,-12.650723281434354,-0.002244443188189846,0.0026980235963497993,-0.007411383092403412,0.0009340345859527588,0.6421749994842685
4.05,3.209417916597283,-12.650589001469891,-0.002237812178165504,0.0026843862461709157,-0.007396906614303589,0.0009308978915214539,0.9033440001076087
