t,q1,q2,dq1,dq2,u1,u2,infer_ms
0.0,0.052237063440101886,0.012396529044758,0.06225672923768033,-0.24651046897120646,0.009919092059135437,0.00037698447704315186,0.9907389999170846
0.05,0.05673434380290984,-0.003256936133857612,0.11168291340887046,-0.3622381136308229,-0.0024787038564682007,-0.0010487958788871765,0.691233999987162
0.1,0.05539075649859623,-0.01697139729322363,-0.1391261643442643,-0.21484136384680372,0.03448024392127991,0.00044433772563934326,0.5704370000785275
0.15000000000000002,0.08363828948078184,-0.07437043478369522,1.2286554450336375,-1.9815308047055498,0.04252208024263382,-0.0067650675773620605,0.5821979998472671
0.2,0.19654724336845233,-0.26071319052500264,3.15586248224433,-5.184520056029886,0.06130816787481308,-0.01299331709742546,1.000007000129699
0.25,0.42021946885718636,-0.6294315674579587,5.542432938838015,-8.998752972042261,0.062169887125492096,-0.017376095056533813,0.926325999898836
0.30000000000000004,0.7333725354480664,-1.128401375178581,6.724374090982047,-10.38453329673092,0.06335294991731644,-0.014502648264169693,0.930210999740666
0.35000000000000003,1.069673004912047,-1.61337390110421,6.590478067024527,-8.793055296010234,0.06295859068632126,-0.002096995711326599,0.8295239999824844
0.4,1.3674523759781296,-1.9411617229368388,5.2841556633647615,-4.412265741449892,0.06667622178792953,0.023637451231479645,0.892919999841979
0.45,1.5713109031820114,-1.9597426635618993,2.8470139861847215,3.363424805967001,0.06717298179864883,0.04152333736419678,0.7614269998157397
0.5,1.623845060580476,-1.5474680619621903,-0.8319416794770685,12.85701146819497,0.06737611442804337,0.03892407566308975,0.740454000151658
0.55,1.479918716132143,-0.7060277273991926,-4.967909876014538,20.596790674080424,0.06812373548746109,0.028594359755516052,0.5702540001948364
0.6000000000000001,1.1703919636624422,0.3888677023206645,-6.946818484465664,22.233158195041472,0.026567377150058746,-0.017618101090192795,0.7777270002407022
0.65,0.8388329665663569,1.263596996169483,-6.450921814790781,13.092576462101585,-0.058191247284412384,-0.04141765087842941,0.8420299996032554
0.7000000000000001,0.4342657095595492,1.716642475698195,-9.665622650520316,4.802370561053385,-0.04341800883412361,-0.025065626949071884,0.8884149997356872
0.75,-0.09339090650175577,1.756196272379389,-10.852200526730632,-3.8021022082844507,0.047025784850120544,0.029692329466342926,1.0780440002235991
0.8,-0.5398820015350861,1.4498515883816254,-6.660102055199111,-8.429304322775367,0.051100216805934906,0.04523712396621704,1.1413130000619276
0.8500000000000001,-0.7646410341189532,1.0179939978015617,-2.4161031700647055,-8.362715690521291,0.03391185402870178,0.03191216289997101,0.8879480001269258
